0,0,1,2019,07,11,09,00,02
0,0,1,2019,07,11,09,00,03
2,1,1,2019,07,11,09,00,58
2,2,1,2019,07,11,09,01,21
2,2,1,2019,07,11,09,01,25
2,2,1,2019,07,11,09,09,34
2,1,1,2019,07,11,09,13,44
1,1,1,2019,07,11,09,14,24
2,1,1,2019,07,11,09,14,31
2,1,1,2019,07,11,09,24,13
2,1,1,2019,07,11,09,26,39
2,2,1,2019,07,11,09,28,33
2,0,1,2019,07,11,09,28,35
2,1,1,2019,07,11,09,29,12
2,1,1,2019,07,11,09,29,42
2,0,1,2019,07,11,09,29,43
2,2,1,2019,07,11,09,29,55
2,1,1,2019,07,11,09,30,01
2,1,1,2019,07,11,09,30,05
2,0,1,2019,07,11,09,30,06
2,0,1,2019,07,11,09,30,07
2,1,1,2019,07,11,09,33,16
2,0,1,2019,07,11,09,33,18
2,2,1,2019,07,11,09,33,25
2,0,1,2019,07,11,09,33,26
2,0,1,2019,07,11,09,33,27
2,1,1,2019,07,11,09,33,28
2,0,1,2019,07,11,09,33,31
2,2,1,2019,07,11,09,33,32
1,1,1,2019,07,11,09,33,46
2,2,1,2019,07,11,09,36,54
2,0,1,2019,07,11,09,36,55
2,1,1,2019,07,11,09,44,15
2,0,1,2019,07,11,09,44,16
2,1,1,2019,07,11,09,44,47
2,1,1,2019,07,11,09,44,55
2,1,1,2019,07,11,09,46,40
2,1,1,2019,07,11,09,52,12
2,2,1,2019,07,11,09,53,23
2,1,1,2019,07,11,09,54,29
2,1,1,2019,07,11,09,54,32
2,2,1,2019,07,11,09,54,42
2,2,1,2019,07,11,10,02,07
2,2,1,2019,07,11,10,07,31
2,2,1,2019,07,11,10,11,24
2,1,1,2019,07,11,10,11,38
2,1,1,2019,07,11,10,18,14
2,2,1,2019,07,11,10,18,17
2,1,1,2019,07,11,10,21,08
1,2,1,2019,07,11,10,24,10
1,1,1,2019,07,11,10,32,10
2,1,1,2019,07,11,10,34,24
2,1,1,2019,07,11,10,44,27
2,2,1,2019,07,11,11,01,49
2,1,1,2019,07,11,11,01,55
1,2,1,2019,07,11,11,38,41
1,2,1,2019,07,11,11,47,12
2,1,1,2019,07,11,11,47,23
1,1,1,2019,07,11,11,52,52
2,2,1,2019,07,11,11,56,40
2,1,1,2019,07,11,12,02,45
2,0,1,2019,07,11,12,02,47
2,2,1,2019,07,11,12,03,53
2,2,1,2019,07,11,12,14,18
2,2,1,2019,07,11,12,14,35
1,2,1,2019,07,11,12,24,16
2,2,1,2019,07,11,12,25,19
2,2,1,2019,07,11,12,32,32
2,2,1,2019,07,11,12,34,36
2,2,1,2019,07,11,12,34,41
2,2,1,2019,07,11,12,41,57
2,2,1,2019,07,11,12,42,21
2,2,1,2019,07,11,12,44,14
2,0,1,2019,07,11,12,44,32
2,0,1,2019,07,11,12,46,29
2,0,1,2019,07,11,12,47,04
2,0,1,2019,07,11,12,47,10
2,0,1,2019,07,11,12,47,11
2,0,1,2019,07,11,12,47,12
2,0,1,2019,07,11,12,47,29
2,0,1,2019,07,11,12,47,30
2,0,1,2019,07,11,12,47,31
2,0,1,2019,07,11,12,47,35
2,0,1,2019,07,11,12,47,46
2,0,1,2019,07,11,12,47,48
2,0,1,2019,07,11,12,47,49
2,0,1,2019,07,11,12,47,50
2,0,1,2019,07,11,12,48,30
2,0,1,2019,07,11,12,48,31
2,0,1,2019,07,11,12,50,05
1,0,1,2019,07,11,12,50,54
1,0,1,2019,07,11,12,50,55
2,0,1,2019,07,11,12,51,14
2,0,1,2019,07,11,12,59,59
2,0,1,2019,07,11,13,01,22
2,0,1,2019,07,11,13,05,30
2,0,1,2019,07,11,13,06,35
2,0,1,2019,07,11,13,06,37
2,0,1,2019,07,11,13,06,38
2,0,1,2019,07,11,13,06,40
2,0,1,2019,07,11,13,06,45
2,0,1,2019,07,11,13,06,46
2,0,1,2019,07,11,13,10,50
2,0,1,2019,07,11,13,15,36
1,0,1,2019,07,11,13,21,55
2,0,1,2019,07,11,13,25,13
2,0,1,2019,07,11,13,31,46
2,0,1,2019,07,11,13,35,23
2,0,1,2019,07,11,13,35,28
2,0,1,2019,07,11,13,35,33
2,0,1,2019,07,11,13,42,55
2,0,1,2019,07,11,13,46,53
2,0,1,2019,07,11,13,47,45
2,0,1,2019,07,11,13,47,45
2,0,1,2019,07,11,14,20,37
2,0,1,2019,07,11,14,22,54
2,0,1,2019,07,11,14,24,59
2,0,1,2019,07,11,14,24,59
2,0,1,2019,07,11,14,25,00
2,0,1,2019,07,11,14,25,04
2,0,1,2019,07,11,14,25,05
2,0,1,2019,07,11,14,25,06
2,0,1,2019,07,11,14,31,00
1,0,1,2019,07,11,14,33,57
1,0,1,2019,07,11,14,34,05
2,0,1,2019,07,11,14,37,51
2,0,1,2019,07,11,14,37,54
2,0,1,2019,07,11,14,37,55
2,0,1,2019,07,11,14,38,57
2,0,1,2019,07,11,14,39,01
2,0,1,2019,07,11,14,39,18
2,0,1,2019,07,11,14,39,20
2,0,1,2019,07,11,14,39,21
2,0,1,2019,07,11,14,39,22
2,0,1,2019,07,11,14,39,22
2,0,1,2019,07,11,14,39,24
2,0,1,2019,07,11,14,39,24
2,0,1,2019,07,11,14,56,32
2,0,1,2019,07,11,14,56,39
2,0,1,2019,07,11,14,56,41
2,0,1,2019,07,11,14,56,42
2,0,1,2019,07,11,15,07,45
2,0,1,2019,07,11,15,08,03
1,0,1,2019,07,11,15,12,16
2,0,1,2019,07,11,15,15,35
2,0,1,2019,07,11,15,15,48
2,0,1,2019,07,11,15,15,49
2,0,1,2019,07,11,15,15,52
2,0,1,2019,07,11,15,15,53
2,0,1,2019,07,11,15,20,43
2,0,1,2019,07,11,15,20,43
2,0,1,2019,07,11,15,31,54
2,0,1,2019,07,11,15,42,25
2,0,1,2019,07,11,15,42,37
2,0,1,2019,07,11,15,42,39
1,0,1,2019,07,11,16,03,47
2,0,1,2019,07,11,16,20,21
2,0,1,2019,07,11,16,22,37
2,0,1,2019,07,11,16,22,38
2,0,1,2019,07,11,16,22,40
2,0,1,2019,07,11,16,37,17
2,0,1,2019,07,11,16,37,18
2,0,1,2019,07,11,16,40,21
2,0,1,2019,07,11,16,40,23
2,0,1,2019,07,11,16,40,25
1,0,1,2019,07,11,16,49,50
1,0,1,2019,07,11,16,49,52
1,0,1,2019,07,11,16,49,54
1,0,1,2019,07,11,16,52,21
1,0,1,2019,07,11,16,52,24
1,0,1,2019,07,11,16,53,55
2,0,1,2019,07,11,16,58,47
2,0,1,2019,07,11,17,15,31
1,0,1,2019,07,11,17,16,59
2,0,1,2019,07,11,17,18,30
2,0,1,2019,07,11,17,18,31
2,0,1,2019,07,11,17,18,31
2,0,1,2019,07,11,17,27,51
2,0,1,2019,07,11,17,27,53
2,0,1,2019,07,11,17,27,55
2,0,1,2019,07,11,17,27,57
1,0,1,2019,07,11,19,27,44
0,0,1,2019,07,11,20,15,03
0,0,1,2019,07,11,20,30,03
0,0,1,2019,07,11,20,45,02
