0,0,1,2019,08,01,09,00,02
0,0,1,2019,08,01,09,00,03
2,1,1,2019,08,01,09,16,09
2,1,1,2019,08,01,09,24,41
2,1,1,2019,08,01,09,24,48
2,1,1,2019,08,01,09,31,12
2,2,1,2019,08,01,09,40,17
1,1,1,2019,08,01,09,40,25
2,1,1,2019,08,01,09,42,35
2,2,1,2019,08,01,09,43,44
2,1,1,2019,08,01,09,43,50
2,1,1,2019,08,01,09,44,00
2,1,1,2019,08,01,09,44,23
2,2,1,2019,08,01,09,44,36
2,1,1,2019,08,01,09,50,45
2,0,1,2019,08,01,09,50,45
2,2,1,2019,08,01,09,50,58
2,1,1,2019,08,01,10,01,16
2,0,1,2019,08,01,10,01,18
2,2,1,2019,08,01,10,01,33
2,0,1,2019,08,01,10,01,34
2,1,1,2019,08,01,10,02,03
2,1,1,2019,08,01,10,02,09
2,0,1,2019,08,01,10,02,10
2,0,1,2019,08,01,10,02,11
2,1,1,2019,08,01,10,04,41
2,1,1,2019,08,01,10,06,35
2,1,1,2019,08,01,10,07,12
2,2,1,2019,08,01,10,07,28
2,1,1,2019,08,01,10,10,11
2,1,1,2019,08,01,10,13,18
2,2,1,2019,08,01,10,13,21
2,2,1,2019,08,01,10,15,54
2,2,1,2019,08,01,10,16,22
2,0,1,2019,08,01,10,16,23
2,2,1,2019,08,01,10,17,44
2,0,1,2019,08,01,10,17,46
2,1,1,2019,08,01,10,24,16
2,1,1,2019,08,01,10,24,24
2,0,1,2019,08,01,10,24,25
2,2,1,2019,08,01,10,26,18
2,1,1,2019,08,01,10,26,45
2,2,1,2019,08,01,10,27,25
2,1,1,2019,08,01,10,35,32
2,1,1,2019,08,01,10,35,36
2,1,1,2019,08,01,10,35,41
2,2,1,2019,08,01,10,36,06
2,1,1,2019,08,01,10,38,42
2,2,1,2019,08,01,10,41,34
2,2,1,2019,08,01,10,43,44
2,0,1,2019,08,01,10,43,45
2,1,1,2019,08,01,10,44,14
2,1,1,2019,08,01,10,45,15
2,2,1,2019,08,01,10,47,58
2,1,1,2019,08,01,10,59,25
2,0,1,2019,08,01,10,59,27
2,2,1,2019,08,01,11,05,52
2,1,1,2019,08,01,11,06,36
2,2,1,2019,08,01,11,06,41
1,2,1,2019,08,01,11,12,46
2,1,1,2019,08,01,11,14,15
2,0,1,2019,08,01,11,14,17
2,2,1,2019,08,01,11,14,23
2,2,1,2019,08,01,11,15,30
2,2,1,2019,08,01,11,15,38
1,2,1,2019,08,01,11,18,08
1,2,1,2019,08,01,11,31,11
1,2,1,2019,08,01,11,32,12
1,0,1,2019,08,01,11,32,13
1,2,1,2019,08,01,11,32,45
2,2,1,2019,08,01,11,33,44
2,2,1,2019,08,01,11,33,49
1,2,1,2019,08,01,11,37,01
1,0,1,2019,08,01,11,37,03
2,2,1,2019,08,01,11,39,54
2,0,1,2019,08,01,11,40,00
2,0,1,2019,08,01,11,40,23
2,0,1,2019,08,01,11,41,30
1,0,1,2019,08,01,12,11,51
1,0,1,2019,08,01,12,11,52
1,0,1,2019,08,01,12,11,53
1,0,1,2019,08,01,12,11,54
2,0,1,2019,08,01,12,15,44
1,0,1,2019,08,01,12,17,02
1,0,1,2019,08,01,12,17,05
2,0,1,2019,08,01,12,22,06
2,0,1,2019,08,01,12,22,57
2,0,1,2019,08,01,12,22,58
2,0,1,2019,08,01,12,22,59
2,0,1,2019,08,01,12,25,24
2,0,1,2019,08,01,12,25,25
2,0,1,2019,08,01,12,25,29
2,0,1,2019,08,01,12,25,32
1,0,1,2019,08,01,12,30,12
1,0,1,2019,08,01,12,30,18
1,0,1,2019,08,01,12,30,18
1,0,1,2019,08,01,12,30,19
2,0,1,2019,08,01,12,30,54
2,0,1,2019,08,01,12,36,50
1,0,1,2019,08,01,12,41,51
1,0,1,2019,08,01,12,41,56
2,0,1,2019,08,01,12,42,28
1,0,1,2019,08,01,12,53,15
1,0,1,2019,08,01,12,53,23
1,0,1,2019,08,01,12,53,44
2,0,1,2019,08,01,13,04,17
2,0,1,2019,08,01,13,05,23
2,0,1,2019,08,01,13,05,33
2,0,1,2019,08,01,13,05,49
2,0,1,2019,08,01,13,31,55
2,0,1,2019,08,01,13,32,02
1,0,1,2019,08,01,13,36,23
1,0,1,2019,08,01,13,36,24
1,0,1,2019,08,01,13,36,25
1,0,1,2019,08,01,13,36,26
1,0,1,2019,08,01,13,36,27
1,0,1,2019,08,01,13,36,29
1,0,1,2019,08,01,13,36,30
2,0,1,2019,08,01,13,44,11
2,0,1,2019,08,01,13,44,12
2,0,1,2019,08,01,13,44,15
2,0,1,2019,08,01,13,44,19
2,0,1,2019,08,01,13,44,22
2,0,1,2019,08,01,13,45,39
2,0,1,2019,08,01,13,46,05
2,0,1,2019,08,01,13,46,06
2,0,1,2019,08,01,13,46,28
2,0,1,2019,08,01,13,46,30
2,0,1,2019,08,01,13,46,49
2,0,1,2019,08,01,13,47,14
2,0,1,2019,08,01,13,47,26
2,0,1,2019,08,01,13,52,34
2,0,1,2019,08,01,13,52,35
2,0,1,2019,08,01,13,52,35
1,0,1,2019,08,01,13,54,49
1,0,1,2019,08,01,13,54,50
2,0,1,2019,08,01,13,56,46
2,0,1,2019,08,01,13,56,51
2,0,1,2019,08,01,13,56,52
2,0,1,2019,08,01,13,56,56
2,0,1,2019,08,01,13,57,56
2,0,1,2019,08,01,14,01,23
2,0,1,2019,08,01,14,01,42
2,0,1,2019,08,01,14,01,44
2,0,1,2019,08,01,14,02,07
2,0,1,2019,08,01,14,02,08
2,0,1,2019,08,01,14,02,15
2,0,1,2019,08,01,14,02,38
2,0,1,2019,08,01,14,02,40
2,0,1,2019,08,01,14,02,40
2,0,1,2019,08,01,14,04,03
2,0,1,2019,08,01,14,04,09
2,0,1,2019,08,01,14,04,10
2,0,1,2019,08,01,14,04,11
2,0,1,2019,08,01,14,04,37
2,0,1,2019,08,01,14,05,31
2,0,1,2019,08,01,14,06,26
2,0,1,2019,08,01,14,08,20
2,0,1,2019,08,01,14,08,27
2,0,1,2019,08,01,14,08,28
2,0,1,2019,08,01,14,09,02
2,0,1,2019,08,01,14,09,04
2,0,1,2019,08,01,14,09,04
1,0,1,2019,08,01,14,15,01
1,0,1,2019,08,01,14,15,03
2,0,1,2019,08,01,14,20,12
1,0,1,2019,08,01,14,20,57
1,0,1,2019,08,01,14,20,59
1,0,1,2019,08,01,14,21,25
1,0,1,2019,08,01,14,21,26
1,0,1,2019,08,01,14,21,27
1,0,1,2019,08,01,14,22,18
1,0,1,2019,08,01,14,22,19
1,0,1,2019,08,01,14,22,19
1,0,1,2019,08,01,14,22,33
1,0,1,2019,08,01,14,22,34
1,0,1,2019,08,01,14,22,35
2,0,1,2019,08,01,14,36,57
2,0,1,2019,08,01,14,37,10
2,0,1,2019,08,01,14,37,11
2,0,1,2019,08,01,14,37,11
1,0,1,2019,08,01,14,37,53
2,0,1,2019,08,01,14,38,28
1,0,1,2019,08,01,14,50,31
1,0,1,2019,08,01,14,53,01
2,0,1,2019,08,01,15,25,30
2,0,1,2019,08,01,15,25,47
2,0,1,2019,08,01,15,25,48
2,0,1,2019,08,01,15,37,25
2,0,1,2019,08,01,16,24,01
2,0,1,2019,08,01,16,24,26
2,0,1,2019,08,01,16,29,24
2,0,1,2019,08,01,17,01,32
2,0,1,2019,08,01,17,21,33
2,0,1,2019,08,01,17,28,59
2,0,1,2019,08,01,17,29,00
2,0,1,2019,08,01,17,29,05
2,0,1,2019,08,01,18,05,34
1,0,1,2019,08,01,18,13,58
1,0,1,2019,08,01,18,18,42
1,0,1,2019,08,01,18,18,42
1,0,1,2019,08,01,18,18,56
2,0,1,2019,08,01,19,00,40
2,0,1,2019,08,01,19,10,43
2,0,1,2019,08,01,19,19,10
2,0,1,2019,08,01,19,19,20
2,0,1,2019,08,01,19,19,42
2,0,1,2019,08,01,19,20,19
2,0,1,2019,08,01,19,20,20
2,0,1,2019,08,01,19,21,08
2,0,1,2019,08,01,19,21,16
2,0,1,2019,08,01,19,21,28
0,0,1,2019,08,01,20,15,03
0,0,1,2019,08,01,20,30,03
0,0,1,2019,08,01,20,45,03
