0,0,1,2019,07,26,09,00,02
0,0,1,2019,07,26,09,00,03
2,2,1,2019,07,26,09,01,40
2,2,1,2019,07,26,10,12,08
1,2,1,2019,07,26,10,37,30
1,0,1,2019,07,26,10,37,31
1,0,1,2019,07,26,10,37,32
2,1,1,2019,07,26,11,38,25
2,1,1,2019,07,26,11,38,58
2,1,1,2019,07,26,11,44,08
2,1,1,2019,07,26,11,44,17
2,2,1,2019,07,26,11,44,20
2,0,1,2019,07,26,11,44,21
2,1,1,2019,07,26,11,44,51
2,1,1,2019,07,26,11,44,59
2,2,1,2019,07,26,11,45,08
2,1,1,2019,07,26,11,45,17
2,1,1,2019,07,26,11,45,21
2,1,1,2019,07,26,11,45,25
2,2,1,2019,07,26,11,45,29
2,0,1,2019,07,26,11,45,31
2,0,1,2019,07,26,11,45,32
2,1,1,2019,07,26,11,45,34
2,2,1,2019,07,26,11,45,38
2,1,1,2019,07,26,11,45,52
2,2,1,2019,07,26,11,46,39
2,1,1,2019,07,26,11,46,46
2,1,1,2019,07,26,11,46,50
2,1,1,2019,07,26,11,46,56
2,1,1,2019,07,26,11,47,38
2,1,1,2019,07,26,11,48,13
1,2,1,2019,07,26,11,52,12
1,0,1,2019,07,26,11,52,13
2,1,1,2019,07,26,11,52,37
2,1,1,2019,07,26,12,03,01
2,2,1,2019,07,26,12,03,33
2,0,1,2019,07,26,12,03,34
2,2,1,2019,07,26,12,10,21
1,2,1,2019,07,26,12,19,18
2,2,1,2019,07,26,12,40,07
2,1,1,2019,07,26,12,43,17
2,1,1,2019,07,26,12,45,53
2,0,1,2019,07,26,12,45,54
2,0,1,2019,07,26,12,45,55
2,2,1,2019,07,26,13,07,13
1,1,1,2019,07,26,13,17,04
2,2,1,2019,07,26,13,18,00
1,1,1,2019,07,26,13,40,47
1,1,1,2019,07,26,13,41,03
1,1,1,2019,07,26,13,41,30
1,2,1,2019,07,26,13,41,39
1,1,1,2019,07,26,13,42,38
1,2,1,2019,07,26,13,43,29
1,2,1,2019,07,26,14,00,05
1,1,1,2019,07,26,14,01,23
1,1,1,2019,07,26,14,01,50
1,2,1,2019,07,26,14,01,59
1,1,1,2019,07,26,14,02,10
1,2,1,2019,07,26,14,03,39
1,1,1,2019,07,26,14,22,50
1,2,1,2019,07,26,14,22,59
1,2,1,2019,07,26,14,23,14
1,1,1,2019,07,26,14,24,35
1,0,1,2019,07,26,14,24,36
1,2,1,2019,07,26,14,24,40
2,2,1,2019,07,26,14,26,14
2,0,1,2019,07,26,14,26,15
2,0,1,2019,07,26,14,26,16
2,2,1,2019,07,26,14,39,59
1,2,1,2019,07,26,14,40,25
1,0,1,2019,07,26,14,40,27
2,2,1,2019,07,26,14,41,22
1,2,1,2019,07,26,15,17,39
2,2,1,2019,07,26,15,18,21
1,2,1,2019,07,26,15,19,35
2,0,1,2019,07,26,15,24,30
1,0,1,2019,07,26,15,29,46
2,0,1,2019,07,26,15,44,43
2,0,1,2019,07,26,15,45,50
2,0,1,2019,07,26,15,48,51
2,0,1,2019,07,26,16,07,33
2,0,1,2019,07,26,16,09,29
2,0,1,2019,07,26,16,09,43
1,0,1,2019,07,26,16,38,15
1,0,1,2019,07,26,16,38,17
1,0,1,2019,07,26,16,38,17
1,0,1,2019,07,26,16,38,19
1,0,1,2019,07,26,17,00,37
2,0,1,2019,07,26,17,02,17
2,0,1,2019,07,26,17,09,48
2,0,1,2019,07,26,17,17,09
1,0,1,2019,07,26,17,17,34
1,0,1,2019,07,26,17,18,14
2,0,1,2019,07,26,17,19,44
1,0,1,2019,07,26,17,20,33
1,0,1,2019,07,26,17,24,45
2,0,1,2019,07,26,19,15,30
2,0,1,2019,07,26,19,15,39
2,0,1,2019,07,26,19,15,40
2,0,1,2019,07,26,19,38,16
2,0,1,2019,07,26,19,38,17
2,0,1,2019,07,26,19,38,18
2,0,1,2019,07,26,19,42,17
2,0,1,2019,07,26,19,42,18
2,0,1,2019,07,26,19,42,18
2,0,1,2019,07,26,19,42,26
2,0,1,2019,07,26,19,52,14
0,0,1,2019,07,26,20,15,03
0,0,1,2019,07,26,20,30,03
0,0,1,2019,07,26,20,45,03
